,telefono,is_intercettato
43977,+393393818706,N
43978,+393396348941,N
43979,+393338358850,N
43980,+393931013384,N
43981,+393494324812,N
43982,+393290205417,N
43983,+393209756663,N
43984,+393881413550,N
43985,+393408868743,N
43986,+393895136118,N
43987,+393318982042,N
43988,+393397546816,N
43989,+393277345323,N
43990,+393272389710,N
43991,+393204009403,N
43992,+393883630520,N
43993,+393298990942,N
43994,+393334991987,N
43995,+39337922599,N
43996,+393804982308,N
43997,+393662163305,N
43998,+393284517085,N
43999,+393398016881,N
44000,+393661507516,N
44001,+393409613077,N
44002,+393470685130,N
44003,+393484922721,N
44004,+393409363110,N
44005,+393294112269,N
44006,+393898812329,N
44007,+393246028689,N
44008,+393288084393,N
44009,+393393439058,N
44010,+393200595854,N
44011,+393465249322,N
44012,+393397882996,N
44013,+393400524930,N
44014,+393279407746,N
44015,+393388030780,N
44016,+393348912456,N
44017,+393453814001,N
44018,+393386001774,N
44019,+393474613285,N
44020,+393296039932,N
44021,+393282345081,N
44022,+393297334006,N
44023,+393664373409,N
44024,+393336963536,N
44025,+393400577480,N
44026,+393311280222,N
44027,+393458663432,N
44028,+393331598957,N
44029,+393385265117,N
44030,+393343876245,N
44031,+393316257540,N
44032,+393461839841,N
44033,+393383888921,N
44034,+393519641102,N
44035,+393339443676,N
44036,+393332094427,N
44037,+393492910483,N
44038,+393382700570,N
44039,+393314070867,N
44040,+393735164757,N
44041,+393737040679,N
44042,+393737523150,N
44043,+393311608299,N
44044,+393493500090,N
44045,+393495640750,N
44046,+393388057202,N
44047,+393383751718,N
44048,+393470318053,N
44049,+393478703371,N
44050,+393931619087,N
44051,+393775446749,N
44052,+393911887254,N
44053,+393403261145,N
44054,+393292154682,N
44055,+393357304366,N
44056,+393270977794,N
44057,+393892837298,N
44058,+393276882128,N
44059,+393207429086,N
44060,+393518666425,N
44061,+393884604042,N
44062,+393518144020,N
44063,+393478878635,N
44064,+393496237203,N
44065,+393476649280,N
44066,+393518656851,N
44067,+393358298503,N
44068,+393913135215,N
44069,+393519604744,N
44070,+393930800900,N
44071,+393319596009,N
44072,+393402342965,N
44073,+393519969735,N
44074,+393349240687,N
44075,+393318766154,N
44076,+393936319854,N
44077,+393924500561,N
44078,+393518793323,N
44079,+393281938340,N
44080,+393518002381,N
44081,+393518948976,N
44082,+393312460923,N
44083,+393801808513,N
44084,+393930363706,N
44085,+393518975797,N
44086,+393402598450,N
44087,+393333305826,N
44088,+393891520155,N
44089,+393473646066,N
44090,+393351372806,N
44091,+393204062262,N
44092,+393533830748,N
44093,+393519449929,N
44094,+393389740089,N
44095,+393341743039,N
44096,+393456968793,N
44097,+393298245608,N
44098,+393518304644,N
44099,+393733337411,N
44100,+393297587198,N
44101,+393518131208,N
44102,+393275775352,N
44103,+393519142001,N
44104,+393270414371,N
44105,+393927532475,N
44106,+393396674178,N
44107,+393518146086,N
44108,+393519019330,N
44109,+393519103421,N
44110,+393271372635,N
44111,+393474648515,N
44112,+393338149399,N
44113,+393518875754,N
44114,+393519075541,N
44115,+393519890385,N
44116,+393293427386,N
44117,+393388546185,N
44118,+393510109286,N
44119,+393313464172,N
44120,+393921481149,N
44121,+393519599083,N
44122,+393388027743,N
44123,+393395746156,N
44124,+393271204754,N
44125,+393331129665,N
44126,+393336005744,N
44127,+393911558609,N
44128,+393887751642,N
44129,+393200718213,N
44130,+393533605219,N
44131,+393801504725,N
44132,+393669777013,N
44133,+393519746431,N
44134,+393518918022,N
44135,+393518378494,N
44136,+393518125534,N
44137,+393270103995,N
44138,+393207863333,N
44139,+393477460271,N
44140,+393519412403,N
44141,+393899989208,N
44142,+393203391973,N
44143,+393334100204,N
44144,+393313625044,N
44145,+393290938828,N
44146,+393245923458,N
44147,+393498510829,N
44148,+393298812184,N
44149,+393924158755,N
44150,+393515877445,N
44151,+393518662034,N
44152,+393515290059,N
44153,+393483753798,N
44154,+393286106151,N
44155,+393805927237,N
44156,+393661237492,N
44157,+393505544044,N
44158,+393337534272,N
44159,+393286668988,N
44160,+393318175704,N
44161,+393515337866,N
44162,+393533663150,N
44163,+393387626529,N
44164,+393351688440,N
44165,+393285379338,N
44166,+393518170393,N
44167,+393485933684,N
44168,+393482461105,N
44169,+393289765594,N
44170,+393343091572,N
44171,+393733478494,N
44172,+393248623320,N
44173,+393497589992,N
44174,+39360738393,N
44175,+393925216290,N
44176,+393497556976,N
44177,+393899140701,N
44178,+393885838004,N
44179,+393282712681,N
44180,+393774806419,N
44181,+393456934400,N
44182,+393920049232,N
44183,+393515638221,N
44184,+393515484648,N
44185,+393334279237,N
44186,+393519846227,N
44187,+393519321651,N
44188,+393515030301,N
44189,+393924470813,N
44190,+393533011918,N
44191,+393515731697,N
44192,+393667003103,N
44193,+393737473909,N
44194,+393408872903,N
44195,+393407865577,N
44196,+393515365590,N
44197,+393894444885,N
44198,+393409494403,N
44199,+393397024725,N
44200,+393401550890,N
44201,+393489151986,N
44202,+393911488280,N
44203,+393515251532,N
44204,+393510250318,N
44205,+393888914758,N
44206,+393519273769,N
44207,+393421287194,N
44208,+393515218322,N
44209,+393397204575,N
44210,+393497073198,N
44211,+393452424170,N
44212,+393271247582,N
44213,+393533210787,N
44214,+393474486121,N
44215,+393314020473,N
44216,+393477219619,N
44217,+393314540986,N
44218,+393518978783,N
44219,+393519875738,N
44220,+393382782234,N
44221,+393518706951,N
44222,+393393876600,N
44223,+393515161631,N
44224,+39330405212,N
44225,+393247974516,N
44226,+393518034050,N
44227,+393494361946,N
44228,+393518535364,N
44229,+393939393399,N
44230,+393515374425,N
44231,+393336426845,N
44232,+393278691242,N
44233,+393518683796,N
44234,+393888274508,N
44235,+393533712728,N
44236,+393204307439,N
44237,+393282613802,N
44238,+393518632702,N
44239,+393473844980,N
44240,+393519411137,N
44241,+393880764155,N
44242,+393440649030,N
44243,+393533951900,N
44244,+393355484593,N
44245,+393515131852,N
44246,+393519214227,N
44247,+393515462192,N
44248,+393518106691,N
44249,+393519932797,N
44250,+393519965065,N
44251,+393515172732,N
44252,+393403094861,N
44253,+393245486085,N
44254,+393518484745,N
44255,+393314252935,N
44256,+393896031722,N
44257,+393777752787,N
44258,+393515197568,N
44259,+393278768402,N
44260,+393519369482,N
44261,+393518018253,N
44262,+393515054400,N
44263,+393493672185,N
44264,+393200529371,N
44265,+393289495862,N
44266,+393518440245,N
44267,+393518813800,N
44268,+393884870914,N
44269,+393299766793,N
44270,+393404220341,N
44271,+393889578771,N
44272,+393518355064,N
44273,+393515814342,N
44274,+393488455135,N
44275,+393515094229,N
44276,+393519677377,N
44277,+393511301186,N
44278,+393473820675,N
44279,+393202836165,N
44280,+393713140984,N
44281,+393496554238,N
44282,+393518563830,N
44283,+393202752323,N
44284,+393291467850,N
44285,+393519724128,N
44286,+393382681874,N
44287,+393337303479,N
44288,+393384531749,N
44289,+393382735607,N
44290,+393891779174,N
44291,+393887934408,N
44292,+393396781976,N
44293,+393518083149,N
44294,+393515568468,N
44295,+393476517137,N
44296,+393518369103,N
44297,+393313231008,N
44298,+393389299879,N
44299,+393518141393,N
44300,+393515573757,N
44301,+393518055309,N
44302,+393519699849,N
44303,+393455180741,N
44304,+393515363284,N
44305,+393492830335,N
44306,+393922217899,N
44307,+393282729888,N
44308,+393200948712,N
44309,+393205516364,N
44310,+393494252830,N
44311,+393288040922,N
44312,+393491259397,N
44313,+393533692819,N
44314,+393933335003,N
44315,+393408749356,N
44316,+393338720731,N
44317,+393450408874,N
44318,+393711728012,N
44319,+393533636005,N
44320,+393294153370,N
44321,+393533182002,N
44322,+393383169801,N
44323,+393203513234,N
44324,+393284655045,N
44325,+393394145244,N
44326,+393402908776,N
44327,+393519288037,N
44328,+393313641279,N
44329,+393515363782,N
44330,+393495305975,N
44331,+393471283482,N
44332,+393518048808,N
44333,+393515789568,N
44334,+393471871038,N
44335,+393519737766,N
44336,+393518152465,N
44337,+393348420191,N
44338,+393519116809,N
44339,+393466434850,N
44340,+393409424828,N
44341,+393477972016,N
44342,+393471745600,N
44343,+393515766056,N
44344,+393284739492,N
44345,+393455947107,N
44346,+393336232566,N
44347,+393772538722,N
44348,+393288036971,N
44349,+393395760587,N
44350,+393202141931,N
44351,+393346311975,N
44352,+393896169223,N
44353,+393533846144,N
44354,+393332363280,N
44355,+393473627514,N
44356,+393283325114,N
44357,+393397228244,N
44358,+393669790988,N
44359,+393894350602,N
44360,+393922339158,N
44361,+393533708049,N
44362,+393247995765,N
44363,+393207121555,N
44364,+393336466859,N
44365,+393281980796,N
44366,+393384571637,N
44367,+393297736449,N
44368,+393518966637,N
44369,+393457691803,N
44370,+393472704818,N
44371,+393895172626,N
44372,+393931297745,N
44373,+393291275686,N
44374,+393661987643,N
44375,+393201875490,N
44376,+393397472968,N
44377,+393397972233,N
44378,+393533638536,N
44379,+393408099257,N
44380,+393533529446,N
44381,+393471121333,N
44382,+393311516896,N
44383,+393276570773,N
44384,+393247478808,N
44385,+393246893730,N
44386,+393519009630,N
44387,+393479022132,N
44388,+393519368110,N
44389,+393496705495,N
44390,+393896756652,N
44391,+393455779477,N
44392,+393884894186,N
44393,+393453383743,N
44394,+393533237167,N
44395,+393533509869,N
44396,+393733076205,N
44397,+393442327880,N
44398,+393472262346,N
44399,+393299285413,N
44400,+393456159942,N
44401,+393485810916,N
44402,+393385822354,N
44403,+393283150225,N
44404,+393519096912,N
44405,+393518190310,N
44406,+393518469805,N
44407,+393421650138,N
44408,+393332489269,N
44409,+393289450740,N
44410,+393271968363,N
44411,+393286874419,N
44412,+393518523466,N
44413,+393477010500,N
44414,+393486496806,N
44415,+393518346975,N
44416,+393881732403,N
44417,+393492866333,N
44418,+393381313882,N
44419,+393518708933,N
44420,+393921376052,N
44421,+393519668767,N
44422,+393334731749,N
44423,+393519557770,N
44424,+393387658578,N
44425,+393394077678,N
44426,+393518143382,N
44427,+393296131118,N
44428,+393274746981,N
44429,+393884980125,N
44430,+393313640651,N
44431,+393455088894,N
44432,+393519651665,N
44433,+393519359904,N
44434,+393478155687,N
44435,+393897886088,N
44436,+393429919052,N
44437,+393518010875,N
44438,+393280869404,N
44439,+393298006268,N
44440,+393319760332,N
44441,+393519000327,N
44442,+393733006133,N
44443,+393882556960,N
44444,+393929651096,N
44445,+393519453760,N
44446,+393278936299,N
44447,+393899057119,N
44448,+393518828365,N
44449,+393518008680,N
44450,+393479752487,N
44451,+393478745460,N
44452,+393926066207,N
44453,+393896814121,N
44454,+393387392362,N
44455,+393894808911,N
44456,+393515993241,N
44457,+393518970095,N
44458,+393519322427,N
44459,+393282099814,N
44460,+393713874890,N
44461,+393389297246,N
44462,+393333612304,N
44463,+393519134999,N
44464,+393270438304,N
44465,+393518054653,N
44466,+393518920784,N
44467,+393515935798,N
44468,+393396170385,N
44469,+393470621719,N
44470,+393515898045,N
44471,+393278452007,N
44472,+393735431308,N
44473,+393519661772,N
44474,+393664583346,N
44475,+393515471118,N
44476,+393272323025,N
44477,+393389076250,N
44478,+393313657839,N
44479,+393208113481,N
44480,+393298112602,N
44481,+393291873014,N
44482,+393519531388,N
44483,+393279204678,N
44484,+393395227219,N
44485,+393733352606,N
44486,+393713221671,N
44487,+393533133943,N
44488,+393407695740,N
44489,+393275740823,N
44490,+393283442426,N
44491,+393286895715,N
44492,+393519740143,N
44493,+393519253837,N
44494,+393510725180,N
44495,+393474986233,N
44496,+393518360104,N
44497,+393935652031,N
44498,+393487337473,N
44499,+393421105696,N
44500,+393518422282,N
44501,+393402107657,N
44502,+393500912838,N
44503,+393669961385,N
44504,+393408928899,N
44505,+393387896430,N
44506,+393296193488,N
44507,+393519818735,N
44508,+393533724346,N
44509,+393518006454,N
44510,+393920952011,N
44511,+393739012620,N
44512,+393286924097,N
44513,+393318165350,N
44514,+393662847233,N
44515,+393426248092,N
44516,+393347128954,N
44517,+393515957273,N
44518,+393391418484,N
44519,+393208053505,N
44520,+393897618597,N
44521,+393311551866,N
44522,+393288080496,N
44523,+393299552255,N
44524,+393473765791,N
44525,+343483836879,N
44526,+393290036533,N
44527,+393389216089,N
44528,+055326901,N
44529,+390552767078,N
44530,+4880105,N
44531,+108263,N
44532,+1657,N
44533,+6057,N
44534,+055233452,N
44535,+055233495,N
44536,+390552336495,N
44537,+05523391,N
44538,+390698956666,N
44539,+393494904700,N
44540,+393891773359,N
44541,+355665206893,N
44542,+355665396919,N
44543,+355696760405,N
44544,+393240756660,N
44545,+393485709886,N
44546,+393938791356,N
44547,+355684088008,N
44548,+39055211185,N
44549,+355692068484,N
44550,+355695728568,N
44551,+355694403706,N
44552,+355693051420,N
44553,+355692058775,N
44554,+355699819803,N
44555,+355682378821,N
44556,+355682570527,N
44557,+800145851,N
44558,+9536,N
44559,+393805992732,N
44560,+393926593358,N
44561,+393939312481,N
44562,+393492002414,N
44563,+346070086100019,N
44564,+393510681105,N
44565,+393777739999,N
44566,+393891506965,S
44567,+393510272578,N
44568,+393510590951,N
44569,+393474733467,N
44570,+393511515492,N
44571,+393510462099,N
44572,+393493358238,N
44573,+393511713537,N
44574,+393512051082,N
44575,+393281593586,N
44576,+393485549241,N
44577,+393425018050,N
44578,+393396161858,N
44579,+393401411749,N
44580,+393470584641,N
44581,+355692341545,N
44582,+393886482438,N
44583,+393297726770,N
44584,+393483329595,N
44585,+390475161600,N
44586,+393242256575,N
44587,+8999,N
44588,+32473783848,N
44589,+32498727970,N
44590,+390494260546,N
44591,+32494260546,N
44592,+32496775109,N
44593,+390491021828,N
44594,+32479624102,N
44595,+32491021828,N
44596,+32479616767,N
44597,+32475791845,N
44598,+393338822171,N
44599,+393404991325,N
44600,+393298969633,N
44601,+32479116859,N
44602,+393471875716,N
44603,+393480515648,N
44604,+393478756463,N
44605,+393383775020,N
44606,+393391192303,N
44607,+966544110888,N
44608,+218911441102,N
44609,+393338111823,N
44610,+393296196264,S
44611,+393401256144,N
44612,+393939712592,N
44613,+393387762537,N
44614,+393469714367,N
44615,+393409900211,N
44616,+393472123966,N
44617,+393317515471,N
44618,+393409412519,N
44619,+393921090628,N
44620,+393318123096,N
44621,+393428382183,N
44622,+393357545223,N
44623,+393463347950,N
44624,+393492259672,N
44625,+393476386075,N
44626,+393479048406,N
44627,+393395974983,N
44628,+393282049901,N
44629,+393494031404,N
44630,+393459377242,N
44631,+393495404501,N
44632,+393347320464,N
44633,+393466140843,N
44634,+393473298123,N
44635,+393511927210,N
44636,+393288181772,S
44637,+393466429735,N
44638,+393498055106,N
44639,+393510534118,N
44640,+393319972777,N
44641,+393510767664,N
44642,+393510283880,N
44643,+393511966602,N
44644,+393494373269,N
44645,+393496479475,N
44646,+05527661,N
44647,+390552482290,N
44648,+393278290875,N
44649,+355676197734,N
44650,+494589273016,S
44651,+390299953852,N
44652,+393398352434,N
44653,+390356306122,N
44654,+393460053189,N
44655,+393319933265,N
44656,+393347002877,S
44657,+393339566383,N
44658,+355674044044,N
44659,+393460882408,N
44660,+055253725,N
44661,+393477594053,N
44662,+393923445721,N
44663,+393773599421,N
44664,+393273782125,S
44665,+393440904816,N
44666,+393346099984,N
44667,+393200545121,N
44668,+393207650417,N
44669,+393887765808,S
44670,+393938650683,N
44671,+17188251472,N
44672,+055256600,N
44673,+393512421772,N
44674,+393394051415,N
44675,+393669919979,N
44676,+393456958198,N
44677,+393494463476,N
44678,+393206179509,S
44679,+393486393782,S
44680,+390558420045,N
44681,+393738586235,S
44682,+40748882921,N
44683,+31651039265,N
44684,+346070080276010,N
44685,+37256739247,N
44686,+390110269102,N
44687,+393487256548,N
44688,+393482733487,N
44689,+393470089324,N
44690,+39057135496,N
44691,+393209553878,N
44692,+393277606030,N
44693,+4915204998615,N
44694,+390765872276,N
44695,+393883254098,N
44696,+393474066785,N
44697,+335299220,N
44698,+393491494187,N
44699,+393284735163,N
44700,+393493148293,N
44701,+393333798371,N
44702,+393393970302,N
44703,+393458568893,N
44704,+390506213234,N
44705,+393476237907,N
44706,+335422700,N
44707,+393496816580,N
44708,+393421744188,N
44709,+393484584446,N
44710,+393454377387,N
44711,+393284718885,N
44712,+393454226550,N
44713,+393481135917,N
44714,+393409744233,N
44715,+393499595022,N
44716,+393453967765,N
44717,+393317810922,N
44718,+393333243300,N
44719,+40748700337,N
44720,+393883044705,N
44721,+393314353422,N
44722,+393489896855,N
44723,+393420435523,N
44724,+393207946800,N
44725,+390743224114,N
44726,+393407281014,N
44727,+40743981547,N
44728,+393207558580,N
44729,+393701212590,N
44730,+393334030460,N
44731,+393349026240,N
44732,+393319072583,N
44733,+393339554548,N
44734,+420605542122,N
44735,+393385896602,N
44736,+393479668342,N
44737,+393496679546,N
44738,+1515,N
44739,+393357914693,N
44740,+039362654,N
44741,+800087548,N
44742,+390315854088,N
44743,+390964913311,N
44744,+393391499745,N
44745,+31611188359,N
44746,+01119888608,N
44747,+39031713430,N
44748,+803164,N
44749,+390964941086,N
44750,+390263470556,N
44751,+393493931525,N
44752,+393923263207,N
44753,+390362332021,N
44754,+096524979,N
44755,+390964956248,N
44756,+393486894414,N
44757,+393939455376,N
44758,+393429126840,N
44759,+096558527,N
44760,+393355951229,N
44761,+390316879237,N
44762,+393491144505,N
44763,+393424112716,N
44764,+393498639562,N
44765,+031745178,N
44766,+390362352027,N
